auction_date,auction_location,auction_name,auction_url,title,url,currency,low_estimate,high_estimate,realised_price,description,Brand,Reference,Year,Case No.,Diameter,Weight,Caliber,Signature,Movement No.,Bracelet,Model,Buckle,Dimensions,Accessories,Thickness,Material,Height,Width,Length
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"3D-Gold   Large centre-seconds, self-winding, date; ceramic and stainless steel",/en/lots/3d-gold-lot-346-1?page=1,CHF,100,200,125,"Ceramic and stainless steel, self-winding, round-shaped, large gentleman’s wristwatch, case-back screwed by four screws, black guilloché (engine-turned) dial with suspended Arabic applied numerals and radial applied indexes, centre-seconds and one horological complication: · Instantaneous date of the month (aperture at 3 o’clock)","3D-Gold, Switzerland",,2000,unnumbered,42.9 mm.,,ETA 2892 A2,movement,unnumbered,black leather strap,,stainless steel deployant clasp,,,,ceramic and stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"A. Huguenin & Sons   Pocket watch, quarter-repeater, chronograph; 14K yellow gold",/en/lots/a-huguenin-sons-lot-346-2?page=1,CHF,"2,000","4,000","2,500","14K yellow gold, hunting-case, keyless-winding, round-shaped, pocket watch, with two horological complications: · Quarter-repeater on two steel gongs by two hammers (activated by the slide located on the case-band at 1 o’clock) · 1/5 second chronograph (activated by the olive-shaped push-piece located on the case-band at 12 o’clock) with outer ring divided in 300  Cover engraved in taille-douce (fine-cut) with an Eagle; case-back engraved in taille-douce (fine-cut) with the cypher “F B de G”; glazed gold cuvette (dome).  18’’’ ½, ¾ plate, nickel-plated, going barrel, straight-line lever escapement, cut bimetallic compensated balance and blued steel hairspring with terminal curve, index regulator; repeater work on the main plate, under the dial; chronograph work on the top plate.","A. Huguenin & Sons, Le Locle",,1890,28 042 (by “R.F”),54 mm.,125.4 gr.,"18’’’ ½, straight-line lever escapement",cuvette (dome),28 042,,,,,,,14K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"A. SCHILD, CALDAY, STEEL",/en/lots/a-schild-s-a-calday-lot-346-3?page=1,CHF,500,"1,000",175,"A fine, self-winding, stainless steel wristwatch with day and date","A. Schild S.A., Swiss",,1975,,39 mm.,,"11 1/2'', 2066, 17 jewels","Dial, case and movement signed",,,Calday,,,"original fitted box, instruction booklet",,stainless steel ,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Agassiz   Pocket watch, split-seconds chronograph, minute counter; 14K yellow gold",/en/lots/agassiz-watch-co-made-for-the-american-market-lot-346-4?page=1,CHF,"1,500","3,000","2,125","14K yellow gold, open-face, keyless-winding, round-shaped, pocket watch, with subsidiary seconds at 6 and three horological complications: · 1/5 second chronograph (activated by the round push-piece located on the crown) · Split-seconds (activated by the rectangular push-piece located on the case-band at 11 o’clock) · Half-instantaneous 30-minute counter (subsidiary dial at 12 o’clock)White enamel dial with suspended “Breguet” numerals; blued steel “Spade” hands.Movement 17’’’, rhodium-plated, going barrel, straight-line lever escapement, cut bimetallic compensated balance with gold poising screws and blued steel hairspring with terminal curve, polished steel index-regulator with swan-neck spring and micrometric screw, adjusted; chronograph work and split-seconds work on the top plate.","Agassiz Watch Co., Saint-Imier (Bernese Jura)",,1910,"254 816 (by “AW”, probably American Watch Case Co., New York)",46.9 mm.,78.3 gr. (approx.),"17’’’, straight-line lever escapement, adjusted",dial and movement,254 816,,made for the American market,,,,,14K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Aïda Patent – Ollendorff Watch Co.   Square pocket watch; gun metal,/en/lots/aida-patent-lot-346-5?page=1,CHF,100,200,137,"Gun metal, open-face, keyless-winding, square-shaped, pocket watch, with subsidiary seconds at 6.  Case-back polished.  Cream colour enamel dial, with suspended Arabic numerals inside red cartouches; gilded metal “Louis XV” hands.  Movement 20’’’, gilded brass, going barrel, pin-lever Roskopf escapement, monometallic balance and blued steel flat hairspring, polished steel index-regulator.","Aïda Patent, La Chaux-de-Fonds",,1900,unnumbered,,152.8 gr. (approx.),"20’’’, pin-lever Roskopf escapement",dial,unnumbered,,“Aïda Patent”,,,,,gun metal,76.2 mm.,54.5 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Albuse Watch Co. – Unsigned   Two Art Deco pendant-watches, one in the shape of a fan, one in the shape of a seal; silver and enamel",/en/lots/albuse-watch-co-lot-346-6?page=1,CHF,200,400,250,"Silver (0.925) and enamel, open-face, keyless-winding, pendant-watch in the shape of a fan.  Case with Art Deco enamelled geometrical pattern.  Gilded colour metallic dial, with applied suspended Arabic numerals; blued steel “Breguet” hands.  Movement 8’’’ ½, gilded brass, going barrel, straight-line lever escapement, cut bimetallic compensated balance and blued steel hairspring with terminal curve, polished steel index-regulator.","Albuse Watch Co., Switzerland",,1920,247,,20 gr. (approx.),"8’’’ ½, straight-line lever escapement",case,331,,,,,,,silver and enamel,37.9 x mm.,26.1 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Andreas Hochenadl   Decorative pocket watch; yellow gold and enamel,/en/lots/andreas-hochenadl-lot-346-7?page=1,CHF,"1,500","3,000","2,000","Yellow gold and enamel, open-face, key-winding, round-shaped, “Louis XV” pocket watch.  Case-back with, in the centre, a medallion painted on enamel showing a seated young woman holding a child, with a little girl in front of them, in the style of the Flemish painters.  White enamel dial with radial Roman numerals; yellow gold “Louis XV” hour-hand and blued steel later minute-hand.  Movement 15’’’, full plate, gilded brass, fusee and chain, verge escapement, monometallic balance (steel) and blued steel flat hairspring, pierced and engraved gilded continental cock.","Andreas Hochenadl, Vienne / Wien (Austro-Hungarian Empire)",,1750,unnumbered (with prestige hallmarks),44.8 mm.,82.6 gr. (approx.),"15’’’, fusee and chain, verge escapement",dial and movement, 1 264,,,,,,,yellow gold and enamel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANGELUS, HUNGARIAN AIR FORCE (L.E.) CHRONOGRAPH, STEEL",/en/lots/angelus-lot-346-8?page=1,CHF,"2,000","4,000","2,500","A large, attractive, military, stainless steel chronograph wristwatch made for the Hungarian Air Force","Angelus, Swiss",,1950,264537,38 mm.,,215,Dial and case signed,,,,,,,,stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANGELUS, REF. 2003-9, STEEL",/en/lots/angelus-ref-2003-9-lot-346-9?page=1,CHF,500,800,"1,062","A fine, manual wind, stainless steel chronograph wristwatch","Angelus, Swiss",2003-9,1970,n/a,37 mm.,,"7732, 17 jewels",Dial signed,,,,,,,,stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANGELUS, QUARTER-REPEATER, YELLOW GOLD",/en/lots/angelus-lot-346-10?page=1,CHF,800,"1,400","1,500","A fine, manual wind, 18k yellow gold quarter-repeating pocket watch","Angelus, Swiss",,1935,49888,51 mm.,,19''',"Dial signed, case numbered",,,,,,,,18k yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANONYMOUS, ZENITH MOVEMENT, GAY FRERES BRACELET, YELLOW GOLD",/en/lots/anonymous-lot-346-11?page=1,CHF,"1,000","1,500","2,375","A fine, manual wind, 18k yellow gold wristwatch","Anonymous, Swiss",,1955,2183575,33 mm.,,12''',"Movement signed, case numbered with matching number",2183575,"detachable 18k yellow gold Gay Freres bracelet (20mm.), approx. overall length 180 mm.",,,,,,18k yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"RETAILED BY J. MCDOWELL, CHRONOGRAPH, TWO-TONE SILVER DIAL, VALJOUX 22, CHROME",/en/lots/anonymous-lot-346-12?page=1,CHF,"1,000","2,000","1,062","A very fine, very well preserved, manual wind, chrome plated chronograph wristwatch with two-tone silver dial","Anonymous, Swiss",,1960,401673,36.5 mm.,,"Valjoux 22, 17 jewels","Dial signed, case numbered",,,,,,warranty from McDowell dated 2016 and a catalogue presenting the store and the items sold circa 1940. ,,chrome plated and stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANONYMOUS, ART DECO WRISTWATCH, WHITE GOLD AND DIAMOND",/en/lots/anonymous-lot-346-13?page=1,CHF,200,400,375,"A small, Art Deco, manual wind, 18k white gold and diamond wristwatch","Anonymous, Swiss",,1925,179946,15 mm.,,17 jewels,case signed Flore,,,,,,fitted bakelite box,,18k white gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ANONYMOUS, ART DECO DRESS WATCH, PLATINUM AND DIAMOND",/en/lots/anonymous-lot-346-14?page=1,CHF,500,"1,000",625,"A fine, elegant, Art Deco, manual wind platinum lady's dress wristwatch with diamonds","Anonymous, Swiss",,1920,1176,10 mm.,,17 jewels,movement signed Chateau Cadillac Watch Co.,,,,,,fitted box,,platinum,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Aquastar   Ref. 143.600, fly-back centre-seconds, regatta yacht-timer, patented countdown counter, silver dial; “Regate”; stainless steel",/en/lots/aquastar-regate-lot-346-15?page=1,CHF,500,"1,000","2,000","Stainless steel, manual-winding, tonneau-shaped, regatta wristwatch, water-resistant with screwed case-back, silver colour dial with applied radial indexes, fly-back “retour en vol” centre-seconds (activated by the single round-shaped push-piece located at 4 o’clock) and one horological complications: ·       Dragging 5-minute counter (apertures on the upper part)","Aquastar, Geneva",,1965,402 819,37.5 mm. (bezel),,"F 4000 N (by Felsa, La Chaux-de-Fonds)","dial, case and movement",unnumbered,black rubber strap,“Regate”,stainless steel buckle,,copy of the invention patent,,Stainless steel,47.4 mm.,37.5 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"ARSA, DIVER AUTOMATIC, STEEL",/en/lots/arsa-lot-346-16?page=1,CHF,200,400,287,"A fine, self-winding, stainless steel diver's wristwatch with date","Arsa, swiss",,1975,69029,40 mm.,,"ETA 2783, 25 jewels",Dial signed ,,,,,,,,stainless steel ,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Astin   Lady’s chronograph, black dial; chromium-plated metal and stainless steel",/en/lots/astin-lot-346-17?page=1,CHF,500,"1,000",625,"Chromium-plated metal and stainless steel, manual-winding, “tonneau”-shaped, lady’s wristwatch, with snap-on case-back, black colour dial with subsidiary seconds at 6 and one horological complication: ·   1/5 second chronograph (activated by the olive-shaped push-piece located on the case band at 2 o’clock) with tachometric scale graduated for 1 000 metres and telemetric scale graduated for a kilometre","Astin, Switzerland",,1940,unnumbered,,,"10’’’ ½, lever escapement",dial,unnumbered,black leather strap,,stainless steel buckle,,,,chromium-plated metal and stainless steel,32.6 mm.,26.2 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,AUDEMARS PIGUET IN WHITE GOLD,/en/lots/audemars-piguet-lot-346-18?page=1,CHF,"4,000","6,000",,"A fine and rare white gold self winding, wristwatch with roman index",Audemars Piguet,,,58518,38 mm,,k 2120 ,,112588,original crocodile strap,,original Audemars Piguet white gold ,,original box ,,white gold ,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Baume & Mercier   Lady’s bracelet-watch with concealed dial; 18K yellow gold and enamel,/en/lots/baume-mercier-ref-827063-lot-346-19?page=1,CHF,700,"1,400",875,"18K yellow gold and enamel, manual-winding, vertical rectangular-shaped, lady’s bracelet-watch with cover, snap-on case-back, cabochon onyx-set winding-crown, gold colour dial with applied indexes.  Case, cover and bracelet with red flinqué enamel (translucent enamel over guilloché engine-turning) décor.","Baume & Mercier, Geneva",827063,1950,"029 066 (by Bijouterie M.-H. Baillod, La Chaux-de-Fonds)",,20.9 gr. (approx.),"baguette, 4’’’ x 9’’’ ¼, lever escapement",,unnumbered,integrated 18K yellow gold and enamel bangle-type bracelet,,,Length 140 mm. (approx.),original fitted box (heart-shaped),,18K yellow gold and enamel,34.2 mm.,10.5 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Baume & Mercier   Ref. 1902, chronograph, minute and hour counters, triple date  à   guichets  (with apertures), moon phases, calibre Valjoux 72 C; stainless steel",/en/lots/baume-mercier-ref-1902-lot-346-20?page=1,CHF,"2,500","4,000",,"Stainless steel, manual-winding, tonneau-shaped, gentleman’s wristwatch, snap-on case-back, silver colour dial with subsidiary seconds at 9 and six horological complications: · 1/5 second chronograph (activated by the two rectangular-shaped push-pieces) · Half-instantaneous 30-minute counter (subsidiary dial at 3 o’clock) · 12-hour counter (subsidiary dial at 6 o’clock) · Half-instantaneous date of the month (exterior graduation with central index) · Day of the week (aperture at 11 o’clock; indications given in English) · Month of the year (aperture at 1 o’clock; indications given in English)","Baume & Mercier, Geneva",1902,1950,388 506,,,"13’’’ (based on Valjoux 72 C by Reymond Frères, Les Bioux, Vallée de Joux)",dial and movement,unnumbered,black leather strap,,stainless steel buckle,,,,stainless steel,40 mm.,35 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Bertolucci   Quartz, centre-seconds, date; 18K white gold and diamonds",/en/lots/bertolucci-ref-095-69-a-lot-346-21?page=2,CHF,"4,400","6,400",,"18K white gold and diamond-set, quartz, round-shaped, lady’s wristwatch, case-back screwed by four screws, bezel and central lugs set with 44 brilliant-cut diamonds (0.92 carat), mother-of-pearl dial with eleven diamond-set indexes, centre-seconds and one horological complication: · Instantaneous date of the month (aperture at 3 o’clock)","Bertolucci, Marin",095 69 A,2005,7 081,28.9 mm.,,"8’’’ ¾, 956.412","dial, case and movement",,integrated 18K white gold Bertolucci bracelet with deployant clasp,,,Length 165 mm. (approx.),"original fitted box and outer box; insurance attestation (Bertolucci S.A., dated August 22, 2008)",,18K white gold and diamonds,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Bordier   Decorative pocket watch, quarter-repeater; yellow gold, vari-colour gold, enamel and rhinestones",/en/lots/bordier-lot-346-22?page=2,CHF,"1,500","3,000","2,000","Yellow gold, vari-colour gold and enamel, open-face, key-winding, round-shaped, “Louis XVI” pocket watch, with one horological complication: · Quarter-repeater à toc by one hammer on one bellCase-back with, in the centre, painted on enamel a medallion showing a lady having her hand kissed (if nothing else!) by a young man kneeling before her; bezel set with rhinestones.White enamel dial with radial Roman numerals; yellow gold “Louis XV” hands.Movement 14’’’, full plate, gilded brass, fusee and chain, verge escapement, monometallic balance (probably gilded brass) and blued steel flat hairspring, pierced and engraved gilded continental cock, silver regulator disc; repeater work on the main plate, under the dial.","Bordier, Geneva",,1780,unnumbered,41.7 mm.,72.6 gr. (approx.),"14’’’, fusee and chain, verge escapement",dial and movement,18 945,,,,,,,"yellow gold, vari-colour gold, enamel and rhinestones",,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Borel Fils & Co.   Art Deco purse-watch; silver and enamel,/en/lots/borel-fils-cie-made-for-g-nicole-london-lot-346-23?page=2,CHF,200,400,250,"Silver (0.925) and enamel, hunting-case, keyless-winding, purse watch, with spring-loaded cover.  Cover and case-back with Vieux-rose (light-rose) flinqué enamel (translucent enamel over guilloché engine-turning) décor inside black enamelled frames.  “Champagne” colour dial, with suspended luminescent Arabic numerals; blued steel skeleton luminescent hands.  Movement 9’’’ ½, oval-shaped, rhodium-plated, going barrel, straight-line lever escapement, cut bimetallic compensated balance and blued steel hairspring with terminal curve, polished steel index-regulator.","Borel Fils & Cie, Neuchâtel",,,"128 855 (made by Huguenin Frères, Le Locle)",,30.6 gr. (approx.),"11’’’ x 6’’’ ½, oval-shaped, straight-line lever escapement","dial (by the retailer), case and movement (by the maker)",unnumbered,,"made for G. Nicole, London",,,,,silver and enamel,35.8 mm.,22.4 mm.,
